strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
071100040701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040903,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040904,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040905,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041001,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041002,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041003,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041004,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100041109,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050109,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050110,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050111,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100050504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060508,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060509,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060510,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100070403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080309,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080310,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080408,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080409,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080410,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080411,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100090403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010209,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010309,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010310,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010311,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010312,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010408,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010705,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010804,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010805,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010806,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010807,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010808,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010809,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200010902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
